limit_bal,sex,education,marriage,age,pay_amt6,default_payment_next_month
30000,1,3,1,59,0,1
40000,2,2,2,24,1751,0
500000,2,3,2,42,0,0
90000,2,1,2,25,4000,0
140000,2,2,1,37,3000,0
160000,2,2,1,33,0,0
230000,1,1,1,59,6945,1
240000,1,1,2,41,924,0
80000,2,2,2,24,2200,0
240000,1,1,2,46,12000,0
110000,1,2,1,57,0,0
500000,2,2,2,43,528666,0
100000,2,3,3,43,1000,0
380000,2,1,2,30,5000,0
80000,1,1,2,31,0,0
440000,2,1,2,36,0,0
180000,2,2,2,35,0,0
370000,2,1,2,38,0,0
200000,2,1,2,29,125,0
440000,2,1,2,29,6010,0
80000,2,3,2,35,2000,0
50000,1,2,1,27,0,0
90000,2,2,2,29,3000,0
260000,2,3,1,53,459,0
50000,2,2,1,36,190,0
20000,2,2,2,40,0,0
210000,2,1,2,32,3000,0
240000,1,1,2,44,7000,1
100000,2,3,3,43,1000,0
50000,1,2,1,59,687,0
190000,1,2,1,31,3517,0
80000,2,2,2,24,2200,0
80000,1,2,2,36,3000,0
260000,1,1,2,44,316,0
210000,2,2,1,30,5000,0
30000,2,3,2,26,1500,0
180000,2,2,1,32,2000,1
200000,2,2,1,32,10190,0
40000,1,2,2,39,4987,0
50000,2,3,1,35,640,0
50000,2,3,2,30,1012,0
350000,1,1,2,33,0,0
50000,1,2,1,37,2000,0
160000,2,1,1,33,1145,0
80000,2,2,1,36,1035,0
250000,2,1,1,49,0,0
50000,2,3,2,22,904,1
290000,2,1,2,37,0,0
220000,1,2,2,25,2000,0
360000,1,2,1,35,0,0
60000,2,2,2,29,420,0
330000,1,3,1,46,8200,0
80000,1,2,2,25,6305,0
200000,1,1,1,43,4902,0
50000,2,2,2,25,3000,1
140000,2,2,2,31,5000,0
160000,2,1,2,29,5654,1
210000,2,1,2,31,3299,0
80000,2,2,1,32,0,0
100000,2,2,1,30,3200,0
180000,1,2,2,28,832,0
230000,2,3,2,30,0,0
400000,2,2,2,41,6012,0
290000,2,2,2,26,4900,0
220000,1,2,1,40,1863,0
40000,1,2,2,23,0,0
60000,2,1,2,27,200,0
20000,2,3,2,49,1000,1
440000,2,2,1,46,2701,0
110000,2,2,2,26,0,0
200000,1,2,1,38,10000,0
50000,1,1,2,26,0,0
80000,1,2,2,36,3000,0
20000,2,3,2,49,1000,1
280000,1,1,2,33,345293,1
210000,1,1,2,30,10000,0
110000,1,3,1,37,2300,0
440000,2,1,2,36,0,0
150000,2,1,3,30,2050,0
40000,1,1,2,27,2078,1
200000,2,3,0,51,390,0
220000,2,2,1,36,792,1
250000,1,1,2,41,3117,1
120000,2,2,2,35,240,1
200000,1,1,1,57,1000,1
130000,2,3,1,43,3681,0
50000,2,1,1,32,2000,1
50000,2,3,2,22,904,1
170000,1,2,2,27,0,0
400000,1,2,1,34,5712,0
100000,2,2,2,23,1542,0
60000,1,2,2,23,616,1
140000,2,3,1,46,5000,0
50000,2,2,2,24,3000,1
400000,2,1,2,40,7700,0
20000,2,2,1,27,2011,0
110000,2,2,1,35,5000,0
20000,2,3,2,24,4739,0
90000,2,1,1,41,1362,0
210000,1,3,1,45,10478,1
20000,1,2,2,24,0,0
80000,1,1,2,31,390,0
100000,1,1,2,32,2504,0
80000,2,2,2,24,1800,1
80000,1,2,2,26,1000,1
390000,1,2,2,28,5042,0
240000,1,1,2,47,0,1
200000,1,1,1,53,5000,1
30000,2,1,2,26,0,0
50000,2,3,2,30,1012,0
320000,1,1,1,40,8000,0
180000,2,1,2,36,6915,0
70000,1,3,2,42,1500,1
140000,1,1,1,34,5504,0
380000,1,2,2,32,8251,0
20000,2,2,2,27,0,0
360000,2,2,2,52,789,0
80000,2,3,1,57,100,0
50000,1,2,2,32,1590,0
170000,2,1,2,28,4962,0
80000,1,1,2,30,0,0
180000,2,2,1,32,2000,1
470000,2,2,1,36,1014,0
60000,2,2,2,23,835,0
250000,2,1,1,34,3920,0
50000,1,3,1,46,2000,0
190000,1,2,1,31,3517,0
20000,2,1,2,22,1000,0
500000,2,1,2,26,0,0
20000,2,2,2,27,0,0
250000,2,2,1,40,67619,0
50000,2,3,2,26,361,0
170000,2,2,2,28,95,1
360000,1,1,2,29,0,0
340000,2,1,2,27,50000,0
120000,1,1,2,26,0,0
240000,1,1,2,37,65935,0
470000,2,3,3,33,3000,0
50000,2,3,1,47,0,0
100000,2,3,1,35,0,0
360000,1,1,1,43,68978,0
150000,2,1,2,29,5000,0
440000,2,1,2,36,0,0
280000,1,2,1,42,5600,0
200000,1,1,2,34,8500,0
180000,1,2,1,34,2440,0
30000,2,2,2,27,1576,0
200000,1,1,1,36,10000,0
50000,1,2,2,23,1000,0
260000,2,3,1,53,459,0
240000,1,1,2,47,0,1
240000,2,3,1,50,7714,1
120000,1,1,2,26,0,0
220000,2,2,2,27,153504,0
50000,2,2,2,27,1100,0
100000,1,3,1,50,0,0
360000,2,2,2,53,8736,0
240000,2,2,2,26,3520,0
60000,2,2,2,22,617,0
80000,2,1,2,23,0,0
90000,2,2,2,29,3000,0
50000,1,1,2,25,0,1
20000,2,2,3,52,641,0
70000,2,2,2,26,1820,1
50000,1,1,1,35,172,0
80000,1,1,2,25,14000,0
140000,2,2,2,29,2000,0
200000,2,2,2,36,0,0
30000,2,3,1,46,0,0
80000,1,2,2,32,1500,0
100000,1,3,1,56,732,0
120000,2,2,2,35,240,1
220000,1,2,2,25,2000,0
260000,1,1,1,34,291,0
140000,1,2,1,30,2700,1
100000,2,2,2,26,1525,0
50000,1,1,2,44,1000,0
130000,2,1,1,35,2090,0
80000,1,2,2,36,3000,0
70000,1,3,1,51,2100,1
240000,1,1,2,44,7000,1
210000,1,3,1,45,10478,1
50000,2,2,2,22,1000,0
140000,2,2,2,28,3000,0
50000,2,2,2,23,18300,1
50000,2,2,1,36,0,0
120000,2,2,2,26,738,0
20000,2,3,1,40,780,0
100000,2,1,2,28,3000,1
140000,2,1,1,51,2132,0
60000,2,1,2,23,1200,1
230000,2,1,2,28,3000,0
140000,1,1,2,32,0,0
180000,2,3,0,45,0,0
700000,2,1,1,39,17785,0
360000,1,1,2,28,167000,1
500000,2,3,1,38,5391,0
260000,2,1,2,33,0,0
70000,1,3,1,51,2100,1
200000,2,1,2,38,317,0
110000,2,1,1,48,0,0
100000,2,3,3,43,1000,0
140000,2,1,1,51,2132,0
90000,1,1,2,26,3000,0
120000,1,1,2,32,0,1
190000,2,1,2,28,2000,1
180000,2,1,2,26,4028,0
110000,2,2,1,46,3500,0
630000,2,2,1,47,4981,0
260000,2,1,2,58,0,1
20000,2,1,2,24,12111,0
200000,2,2,1,34,390,0
200000,2,1,2,34,0,0
50000,2,3,1,22,197,0
280000,1,2,1,40,6737,0
30000,1,2,2,28,0,1
230000,2,3,1,32,5000,0
50000,2,2,2,23,2000,0
70000,2,2,2,23,4700,0
80000,2,3,1,40,1600,0
130000,2,2,1,33,4000,0
220000,1,2,2,25,2000,0
320000,2,1,2,27,11341,0
200000,1,1,1,43,4902,0
240000,2,2,1,33,8000,0
190000,2,1,2,41,0,1
100000,2,2,2,25,1559,1
90000,2,2,1,35,0,0
230000,2,1,2,37,0,0
180000,1,2,1,45,1500,1
50000,1,2,2,29,6318,0
50000,1,2,1,25,886,0
330000,1,1,2,25,2566,0
50000,1,2,1,38,2000,0
180000,1,1,2,27,0,1
510000,2,1,2,29,65000,0
20000,1,2,1,38,0,1
190000,2,1,2,26,1400,0
10000,1,2,2,22,500,0
50000,1,1,2,29,0,1
100000,2,1,2,48,3000,0
120000,2,1,3,44,0,0
330000,2,2,2,29,519,0
230000,2,2,1,41,6554,0
260000,2,2,1,35,25000,0
180000,2,1,2,29,0,0
290000,1,3,1,47,369,0
100000,2,1,2,28,3000,1
360000,2,2,2,39,9004,0
100000,2,1,2,27,0,0
300000,2,3,1,34,5500,1
270000,2,2,1,32,0,1
160000,2,1,2,28,2500,0
320000,1,1,2,28,3000,0
240000,1,1,2,28,526,0
300000,2,2,2,35,15000,0
220000,1,2,2,25,2000,0
100000,2,2,2,25,1559,1
30000,2,2,2,27,1576,0
160000,2,3,1,51,23250,0
220000,1,2,2,34,500,0
260000,2,2,1,35,25000,0
30000,1,3,1,48,530,0
70000,1,2,1,48,4590,1
250000,2,1,1,34,3920,0
50000,2,2,1,24,1000,0
30000,1,2,2,29,0,0
320000,1,1,1,47,516,0
70000,2,2,2,28,0,0
50000,2,2,1,43,501,0
140000,2,2,2,24,0,0
100000,1,2,1,27,50000,0
80000,1,3,1,73,5100,1
300000,2,2,1,34,5000,0
220000,1,2,2,34,500,0
270000,1,1,2,32,0,0
30000,2,2,2,26,1000,1
330000,1,1,2,25,2566,0
150000,1,1,1,40,4200,0
280000,1,2,1,39,3519,1
150000,2,2,2,27,2529,0
110000,2,2,2,33,102,1
280000,1,2,1,41,5000,0
30000,1,3,3,54,0,0
220000,2,1,1,36,1039,0
500000,2,3,1,38,5391,0
20000,1,1,1,38,850,0
200000,2,1,2,27,2880,0
170000,1,1,1,53,361,0
140000,1,1,1,40,4767,0
160000,2,2,0,37,426,0
200000,2,2,1,34,390,0
230000,2,2,1,41,6554,0
100000,2,1,2,28,3000,0
110000,2,1,2,29,2500,0
50000,1,2,2,27,1390,1
390000,2,3,2,35,9435,1
120000,2,2,1,32,4003,0
360000,1,1,2,28,16071,0
50000,2,1,2,24,0,1
60000,2,2,2,22,617,0
350000,1,1,2,33,0,0
50000,2,1,2,24,389,0
230000,2,1,2,29,0,0
80000,2,2,1,29,0,0
50000,1,2,1,26,2000,0
180000,2,3,1,34,2000,0
200000,2,1,1,35,0,0
50000,2,1,2,52,0,0
310000,2,2,1,49,0,0
60000,2,2,2,23,835,0
160000,2,2,2,32,2303,0
200000,2,2,1,34,390,0
400000,2,2,2,41,6012,0
190000,2,1,2,28,5865,0
370000,2,1,2,38,0,0
180000,1,1,1,46,7000,0
70000,2,3,1,27,2258,0
10000,2,3,2,22,0,1
30000,1,3,1,45,0,0
50000,1,1,2,22,1170,0
200000,1,1,1,57,1000,1
30000,2,3,2,52,0,1
50000,2,2,2,22,0,1
120000,1,2,2,25,2000,0
140000,2,1,1,51,2132,0
210000,2,2,2,33,3000,0
50000,1,2,2,33,716,1
180000,2,2,1,32,2000,0
220000,1,1,1,43,0,1
50000,1,1,2,39,2000,0
80000,2,1,1,28,276,1
210000,2,2,1,41,419,1
30000,2,2,1,38,1200,0
20000,2,2,1,32,616,1
130000,1,2,2,38,4796,0
390000,2,1,2,27,7000,1
20000,1,2,2,25,0,1
80000,2,2,2,25,2000,1
90000,2,1,2,23,4000,0
180000,2,2,1,34,5100,0
20000,1,2,2,26,0,0
220000,1,1,1,43,0,1
360000,2,2,1,37,4268,0
20000,2,2,1,43,1000,0
50000,2,3,2,26,361,0
320000,2,1,2,27,11341,0
200000,2,3,0,51,390,0
200000,2,2,1,58,185652,0
140000,1,1,2,29,2265,0
500000,1,1,1,58,768,0
50000,2,1,2,24,0,1
80000,2,2,2,24,2200,0
310000,1,1,2,30,39544,0
80000,2,2,2,48,2000,0
150000,2,1,2,29,5000,0
170000,2,1,2,31,398,1
390000,2,3,2,35,9435,1
700000,2,1,1,39,17785,0
80000,2,2,1,23,1,0
360000,2,1,2,29,0,1
60000,2,2,2,22,617,0
200000,2,1,2,31,1103,0
80000,2,2,2,23,0,0
90000,2,1,1,41,1362,0
200000,2,1,2,26,2015,0
50000,1,1,2,26,0,0
190000,2,1,2,41,0,1
220000,2,2,1,36,792,1
40000,2,2,1,32,0,0
150000,2,5,2,46,0,1
210000,2,2,1,36,4700,0
120000,1,1,2,26,0,0
200000,2,1,1,35,679,0
360000,1,1,1,47,10007,0
300000,2,1,2,31,500,0
150000,2,2,1,39,2000,0
140000,1,1,1,45,1495,0
360000,2,1,1,40,4700,1
50000,1,2,1,36,20011,0
330000,2,2,1,56,384,0
50000,1,1,2,34,1030,0
20000,2,2,2,22,1000,0
200000,2,3,3,45,5016,0
360000,1,3,1,55,0,0
450000,1,1,2,38,6728,0
100000,2,2,1,30,3200,0
500000,1,1,1,37,10526,0
210000,1,1,2,38,2502,0
150000,1,2,2,35,0,0
50000,1,2,2,42,0,0
370000,1,1,2,50,4699,0
90000,2,3,3,51,525,1
360000,1,3,1,55,0,0
350000,1,1,2,35,26346,0
110000,1,2,1,57,0,0
610000,2,1,2,31,2000,0
230000,2,3,2,30,0,0
110000,2,2,2,26,0,0
350000,1,1,2,41,0,0
610000,2,1,2,31,2000,0
140000,2,2,2,28,3000,0
360000,2,1,1,49,0,0
240000,2,2,2,44,0,1
50000,2,2,2,23,0,0
50000,1,2,1,37,2000,0
90000,1,2,1,40,0,1
50000,2,2,1,48,503,0
210000,2,2,1,35,2000,0
50000,1,1,1,37,0,0
30000,1,3,1,55,1500,1
160000,2,1,2,29,13000,0
140000,2,2,2,26,1000,0
130000,2,3,2,29,13899,0
40000,1,2,2,23,0,0
140000,2,2,3,41,2399,1
70000,2,2,2,23,4700,0
60000,2,2,1,46,1500,0
210000,1,1,2,30,10000,0
360000,2,1,1,45,390,1
500000,2,2,1,36,0,0
80000,2,2,2,25,2000,1
20000,1,2,2,25,0,1
40000,2,2,2,23,0,0
150000,2,2,1,34,0,0
160000,2,1,2,28,2500,0
500000,2,2,2,23,19000,1
30000,2,2,2,22,0,0
60000,1,2,2,23,616,1
200000,2,1,2,38,317,0
70000,2,1,2,25,2500,0
190000,2,1,2,26,1400,0
360000,2,2,2,32,10000,0
30000,1,2,2,39,148,0
170000,1,2,1,42,0,0
360000,2,2,1,37,4268,0
180000,2,2,1,34,3800,0
180000,2,2,2,28,2000,0
20000,1,1,2,24,0,1
250000,1,1,2,29,3000,0
50000,1,3,2,23,997,0
140000,2,3,1,30,5200,0
140000,2,2,2,26,3304,1
240000,2,2,2,44,0,1
190000,1,2,2,34,2769,1
70000,2,2,1,37,2700,0
260000,2,1,2,33,0,0
180000,1,2,1,34,2440,0
90000,2,1,2,27,0,0
30000,2,2,1,42,2000,0
140000,2,2,2,26,1000,0
80000,2,2,2,43,882,0
240000,2,2,2,30,1883,0
110000,2,2,1,40,3800,0
500000,1,1,1,37,10526,0
20000,2,3,2,36,0,1
50000,1,3,1,47,1000,0
70000,1,3,1,51,2100,1
130000,2,3,2,39,33764,0
50000,2,2,2,52,900,1
110000,1,2,1,57,0,0
200000,1,1,2,31,0,0
50000,1,1,2,27,0,0
500000,1,1,1,36,10002,0
90000,1,2,2,33,6537,0
90000,1,3,1,48,4086,0
40000,1,2,2,39,4987,0
50000,2,2,2,22,10000,0
20000,1,1,2,27,0,0
360000,2,1,1,40,4700,1
50000,1,1,2,32,0,0
30000,2,2,1,38,1200,0
50000,1,2,2,31,5000,1
50000,1,2,2,27,1390,1
40000,2,2,2,23,0,0
70000,2,2,2,23,4700,0
20000,2,2,1,43,1000,0
610000,2,1,2,31,2000,0
50000,2,1,2,23,2512,0
120000,1,1,2,34,0,0
20000,1,2,1,33,458,0
110000,2,1,2,25,3202,0
120000,1,3,1,33,0,1
260000,2,1,2,30,6000,0
220000,1,2,2,34,500,0
80000,1,2,2,25,6305,0
50000,2,3,2,30,1012,0
360000,1,1,2,29,0,0
230000,2,1,2,29,0,0
360000,2,2,1,37,4268,0
500000,1,1,1,36,10002,0
110000,2,1,2,24,3000,0
580000,2,1,1,36,5946,0
30000,1,2,2,39,148,0
50000,1,2,1,36,20011,0
100000,1,3,2,32,2015,0
60000,2,2,1,46,1500,0
50000,2,2,2,31,2420,0
90000,1,1,2,26,3000,0
110000,2,1,2,25,3202,0
150000,1,2,1,43,5334,0
160000,2,1,2,28,2500,0
30000,1,3,1,58,1961,0
20000,2,3,1,40,780,0
230000,2,1,1,35,6000,0
700000,2,1,1,39,17785,0
140000,2,1,2,24,0,0
210000,2,2,2,32,5000,0
230000,2,6,2,46,7000,0
230000,2,1,2,37,0,0
210000,2,2,2,33,3000,0
50000,2,2,1,24,1000,0
10000,1,2,2,24,0,0
390000,2,1,2,31,5000,0
50000,2,3,1,39,9100,0
80000,1,2,2,29,1000,0
140000,2,1,2,27,5600,0
230000,2,1,1,42,0,0
70000,1,2,2,30,0,1
20000,2,1,2,25,800,0
50000,2,2,2,25,3000,1
30000,1,1,2,28,0,0
60000,2,3,3,42,2000,0
260000,2,2,1,46,12151,0
500000,2,1,1,45,0,0
80000,2,1,2,23,1700,1
30000,2,2,2,27,1576,0
50000,2,2,1,36,190,0
50000,2,3,1,35,640,0
160000,2,1,2,28,10000,0
120000,1,1,2,27,3500,0
310000,1,1,2,30,39544,0
20000,1,1,2,40,0,0
210000,2,2,1,41,419,1
60000,1,3,2,30,0,1
50000,1,3,1,47,1000,0
230000,2,2,1,32,2800,1
120000,2,2,1,32,4003,0
20000,1,2,1,46,319,0
400000,2,2,1,38,9085,0
300000,2,2,2,31,4141,0
140000,2,2,1,48,1347,0
500000,2,2,2,43,528666,0
280000,1,2,1,40,6737,0
140000,1,3,1,36,3300,0
300000,1,1,1,40,0,0
210000,1,1,2,30,10000,0
260000,2,1,1,34,7725,0
360000,1,1,2,28,16071,0
180000,2,2,1,34,3800,0
80000,1,2,2,32,1500,0
50000,1,2,1,25,886,0
180000,1,2,2,29,0,0
50000,1,2,1,38,2000,0
310000,2,1,2,38,0,0
60000,1,1,2,25,2000,0
300000,2,1,2,31,500,0
50000,2,3,2,49,826,0
120000,1,1,2,27,3500,0
20000,2,2,2,27,0,0
180000,2,1,2,27,3333,0
500000,1,1,2,32,10000,0
30000,1,1,2,24,1000,1
80000,2,2,2,24,2500,0
110000,1,3,1,56,4976,0
70000,2,2,1,37,2700,0
50000,1,2,2,26,649,1
180000,2,1,2,25,1622,0
50000,1,2,1,25,886,0
50000,1,3,2,25,1000,0
410000,2,2,2,27,5350,0
150000,1,1,2,41,472,1
120000,1,1,2,34,0,0
360000,2,1,2,26,2963,0
200000,2,1,2,27,2880,0
200000,2,2,1,32,10190,0
130000,2,2,1,34,2000,0
180000,2,2,2,28,460,0
90000,2,1,1,41,1362,0
160000,1,1,2,30,0,0
100000,2,2,2,25,1559,1
360000,2,2,1,37,4268,0
140000,2,2,2,31,0,0
230000,1,1,1,59,6945,1
230000,2,1,2,38,4900,0
230000,2,1,2,37,0,0
20000,1,2,2,26,0,0
70000,2,1,2,25,2500,0
180000,1,1,2,27,0,1
130000,2,1,1,33,0,1
120000,2,2,2,25,4400,0
120000,2,2,1,25,0,0
280000,2,2,2,28,1000,0
220000,1,2,1,40,1863,0
140000,1,1,2,32,0,0
80000,2,2,1,32,0,0
20000,1,5,2,22,0,0
100000,2,1,2,24,2033,0
20000,2,2,2,23,4,0
100000,1,3,1,56,732,0
90000,2,2,2,29,3000,0
270000,1,2,2,37,2000,0
90000,1,2,2,35,1143,0
360000,1,1,2,26,0,0
70000,1,3,2,42,1500,1
40000,2,1,2,30,0,0
120000,2,1,3,44,0,0
180000,1,1,1,45,2576,0
120000,1,2,2,25,2000,0
150000,2,1,2,31,0,1
170000,2,2,2,33,0,0
60000,2,1,2,26,0,0
190000,2,1,2,26,1400,0
150000,2,3,2,30,0,1
160000,2,1,2,28,2500,0
170000,2,2,2,27,0,1
110000,2,2,2,26,0,0
160000,1,2,2,33,4500,0
20000,1,2,2,29,0,0
50000,2,3,1,39,9100,0
220000,2,2,1,41,325,1
300000,1,1,1,42,2709,1
50000,1,1,2,30,0,1
100000,1,1,2,35,47970,0
70000,1,3,1,51,2100,1
110000,2,1,2,27,2800,0
390000,1,2,2,28,5042,0
220000,1,1,2,38,7009,1
50000,2,2,2,52,900,1
340000,1,2,1,55,77195,0
120000,1,2,2,25,2000,0
230000,2,6,2,46,7000,0
50000,1,2,1,44,1261,0
20000,2,3,1,44,0,0
10000,1,2,2,37,0,0
50000,2,3,2,49,826,0
120000,1,1,2,34,0,0
30000,1,2,1,48,2244,0
50000,1,1,2,26,0,0
260000,2,2,1,31,38923,0
280000,1,2,1,42,5600,0
50000,1,2,1,27,0,0
20000,2,1,2,25,2000,1
50000,2,3,1,22,197,0
360000,2,1,2,32,38313,0
310000,2,1,2,38,0,0
110000,2,2,1,55,1000,0
50000,2,2,3,30,1600,1
50000,1,2,2,32,1590,0
210000,2,2,1,30,5000,0
500000,1,1,1,36,10002,0
450000,2,1,1,40,1128,1
120000,1,1,1,34,450,0
50000,2,2,3,30,1600,1
360000,1,1,1,47,10007,0
360000,2,1,2,25,0,1
490000,2,2,1,30,6000,0
370000,2,1,2,38,0,0
150000,2,2,1,45,10675,0
140000,2,2,1,48,1347,0
140000,2,3,2,57,3424,1
200000,2,1,1,37,2370,0
240000,1,1,2,37,65935,0
360000,2,2,1,48,4100,0
50000,2,2,2,24,3000,1
50000,2,1,2,24,0,1
50000,1,2,2,32,1590,0
50000,2,1,1,32,2000,1
50000,1,3,2,55,994,1
250000,2,2,1,31,4400,0
50000,2,3,1,44,1000,0
250000,2,2,1,31,4400,0
20000,2,2,2,22,1000,0
100000,1,2,1,29,0,0
30000,2,2,2,26,1000,1
200000,1,2,1,38,10000,0
150000,2,1,2,29,0,0
160000,1,1,2,35,0,0
160000,2,1,2,28,2500,0
80000,1,1,2,31,0,0
80000,2,2,2,23,426,0
180000,1,2,2,39,0,0
220000,1,1,2,24,0,0
40000,1,2,2,39,4987,0
50000,1,1,2,29,0,1
200000,2,2,1,29,5000,1
50000,1,1,2,25,0,1
280000,1,2,1,40,6737,0
50000,1,1,2,22,1170,0
70000,2,1,2,25,2500,0
290000,2,3,2,27,0,0
80000,2,2,1,32,0,0
600000,1,1,1,53,20000,1
180000,1,2,1,34,2440,0
260000,2,2,1,31,38923,0
60000,1,3,1,38,0,0
50000,2,3,2,49,0,0
380000,1,2,2,32,8251,0
190000,2,1,2,28,5865,0
170000,2,1,2,31,398,1
130000,2,3,2,29,13899,0
240000,2,2,2,26,3520,0
170000,2,2,2,28,95,1
60000,2,1,2,26,0,0
120000,2,2,2,35,240,1
50000,2,1,1,34,1114,0
260000,2,1,1,60,0,0
50000,1,2,2,41,684,0
80000,2,1,1,28,276,1
310000,1,2,2,33,1434,0
30000,1,2,1,35,0,0
50000,1,2,2,31,5000,1
200000,1,1,1,43,4902,0
110000,2,1,2,29,2500,0
100000,2,2,2,27,0,0
30000,2,2,1,42,2000,0
50000,2,1,2,26,316,0
180000,2,3,1,34,2000,0
70000,2,3,1,50,690,0
80000,2,1,2,29,0,0
210000,2,2,1,49,0,1
30000,1,3,1,48,530,0
20000,1,2,2,25,0,1
200000,1,1,2,34,8500,0
240000,2,2,2,26,3520,0
200000,2,3,3,45,5016,0
100000,2,2,1,43,2111,0
380000,1,3,1,53,0,0
190000,2,1,2,41,0,1
300000,2,1,2,30,746,0
230000,2,2,1,28,1000,1
210000,2,2,2,30,4000,0
160000,1,1,1,41,0,0
140000,1,1,1,34,5504,0
50000,1,2,2,36,0,0
260000,2,1,1,44,1104,1
60000,1,3,1,49,2500,0
240000,2,2,1,37,6000,0
50000,2,1,2,24,0,1
80000,1,2,2,42,1700,0
200000,2,1,1,34,300,1
260000,2,1,1,60,0,0
50000,1,2,2,36,1000,0
210000,2,1,1,38,9616,1
120000,2,2,1,39,0,1
140000,1,1,2,32,0,0
80000,2,2,2,24,2500,0
290000,2,2,2,26,4900,0
180000,1,2,2,29,0,0
150000,1,1,2,41,472,1
270000,2,1,2,28,15000,0
400000,2,2,1,44,2800,0
280000,1,1,2,31,781,0
220000,1,2,2,25,2000,0
210000,2,1,1,38,9616,1
360000,2,2,2,28,0,1
200000,1,2,1,38,10000,0
450000,1,2,2,33,2515,0
200000,2,1,2,31,1103,0
80000,2,2,1,30,500,0
50000,2,2,1,24,1000,0
60000,2,2,1,33,599,0
150000,2,3,2,30,0,1
110000,1,1,1,40,5742,0
500000,1,2,1,38,2132,0
470000,2,2,1,36,1014,0
100000,1,3,2,49,0,0
250000,2,2,1,75,1184,0
140000,2,2,1,39,3000,0
150000,1,1,2,33,6000,0
180000,2,3,2,30,3211,0
50000,1,2,2,36,1000,0
310000,2,2,1,35,5987,1
290000,1,3,1,47,369,0
30000,1,2,2,30,1000,0
30000,1,2,1,43,1000,0
360000,1,3,1,55,0,0
30000,2,2,1,32,4985,0
240000,1,1,2,29,6100,0
10000,1,2,2,24,0,0
50000,1,3,1,57,600,0
80000,1,1,2,31,390,0
60000,2,1,2,28,0,0
220000,2,2,1,36,792,1
80000,2,2,2,24,2200,0
360000,1,1,2,28,16071,0
280000,1,1,2,33,345293,1
50000,1,2,1,41,618,0
380000,1,3,1,53,0,0
410000,2,2,2,27,5350,0
160000,2,2,2,32,2303,0
220000,1,1,1,48,5500,1
500000,1,3,1,39,12022,0
70000,1,3,1,51,2100,1
80000,2,2,1,32,0,0
230000,2,2,1,28,1000,1
150000,2,3,1,54,5215,0
280000,2,2,1,44,15000,1
110000,2,1,2,24,3000,0
140000,2,2,2,29,2000,0
30000,2,2,2,34,3095,0
150000,1,1,2,33,8399,0
30000,1,2,2,32,1000,0
200000,1,1,2,26,2994,0
90000,2,2,2,25,3100,0
160000,1,2,2,33,4500,0
220000,1,1,2,38,7009,1
50000,2,3,2,37,30592,1
20000,2,3,1,24,0,0
310000,2,2,1,35,5987,1
240000,2,2,2,44,0,1
20000,1,1,2,27,376,0
500000,1,1,1,43,0,1
220000,1,1,1,43,0,1
70000,2,1,2,25,2500,0
40000,2,2,2,23,0,0
400000,2,2,2,41,6012,0
50000,2,2,2,52,900,1
50000,1,1,1,41,1000,0
50000,1,2,2,24,3008,0
30000,1,3,1,48,530,0
500000,2,1,1,34,15816,0
50000,1,2,1,36,20011,0
250000,2,3,2,35,13407,0
200000,1,1,2,26,2994,0
330000,2,2,1,56,384,0
190000,2,1,2,28,2000,1
100000,2,2,2,27,0,0
210000,1,2,2,43,3000,0
50000,2,2,2,22,0,1
20000,1,1,2,24,1069,0
140000,2,3,2,57,3424,1
50000,2,2,2,22,1000,0
20000,2,2,2,46,0,0
20000,1,2,1,33,458,0
30000,2,2,1,35,2000,0
200000,2,1,1,34,300,1
170000,2,2,2,27,0,1
50000,2,2,1,26,2000,0
80000,1,2,2,42,1700,0
460000,1,1,1,40,0,1
20000,2,1,2,23,0,0
20000,2,3,2,24,4739,0
310000,2,2,1,43,807,0
160000,2,2,2,60,0,1
400000,2,2,2,40,385,0
280000,2,2,1,44,15000,1
140000,1,1,1,40,4767,0
100000,2,3,3,43,1000,0
50000,2,3,1,51,0,1
260000,1,1,2,44,316,0
440000,2,2,1,46,2701,0
140000,2,1,2,24,0,0
320000,2,2,2,33,3754,0
80000,2,3,2,35,2000,0
100000,2,1,2,28,3000,1
170000,2,1,2,31,398,1
30000,1,1,2,24,1000,1
20000,2,1,2,22,1000,0
210000,2,2,1,49,0,1
60000,2,1,2,27,846,1
140000,1,1,1,40,4767,0
500000,1,1,1,36,10002,0
80000,2,2,2,25,2000,1
90000,1,1,2,26,3000,0
30000,1,2,2,25,0,1
70000,2,3,1,50,690,0
300000,2,1,1,45,291,0
50000,2,3,1,46,654,0
20000,2,3,2,24,3200,0
110000,2,1,2,30,0,0
200000,1,1,2,28,10000,0
50000,1,2,2,36,0,0
260000,1,1,1,30,651,1
150000,2,1,1,35,0,0
50000,2,2,2,23,2000,0
280000,2,2,2,27,0,0
50000,1,3,1,57,600,0
110000,1,3,2,46,2454,0
250000,2,1,1,34,3920,0
320000,1,1,1,60,52466,1
230000,2,2,1,28,1000,1
30000,1,1,2,24,1000,1
60000,1,3,2,30,0,1
260000,2,2,1,46,12151,0
500000,1,1,1,43,0,1
50000,2,3,1,51,0,1
130000,2,3,2,39,33764,0
410000,2,5,1,42,8300,0
30000,1,3,1,48,530,0
50000,1,1,2,22,1170,0
440000,2,1,2,36,0,0
10000,1,2,2,27,700,1
80000,1,2,2,26,1000,1
390000,1,2,2,28,5042,0
